property_address,sale_price,sale_date,city,state,latitude,longitude,zip_code
"151  PARK CIR, Nashville, TN",75000,2016-03-08,OLD HICKORY,TN,36.2429914,-86.6413399,37138.0
"149  PARK CIR, Nashville, TN",75000,2016-03-08,OLD HICKORY,TN,36.2429823,-86.6415212,37138.0
"147  PARK CIR, Nashville, TN",75000,2016-03-08,OLD HICKORY,TN,36.2431303,-86.641696,37138.0
"145  PARK CIR, Nashville, TN",75000,2016-03-08,OLD HICKORY,TN,36.2432782,-86.6418708,37138.0
"303  30TH ST, Nashville, TN",122500,2016-03-23,OLD HICKORY,TN,36.2472095,-86.6368282,37138.0
"402  PITTS AVE, Nashville, TN",95000,2016-03-18,OLD HICKORY,TN,36.2373228,-86.6314159,37138.0
"613  ELLIS CT, Nashville, TN",194500,2016-03-31,OLD HICKORY,TN,36.2373788,-86.6342985,37138.0
"813  STONE HEDGE CT, Nashville, TN",148000,2016-03-21,OLD HICKORY,TN,36.2399755,-86.635418,37138.0
"3200  LAKESHORE DR, Nashville, TN",444000,2016-03-07,OLD HICKORY,TN,36.243574,-86.628564,37138.0
"3224  LAKESHORE DR, Nashville, TN",480000,2016-03-31,OLD HICKORY,TN,36.241069,-86.625655,37138.0
"97  PAULA DR, Nashville, TN",185000,2016-03-31,OLD HICKORY,TN,36.2352986,-86.6314157,37138.0
"4614  WOODSIDE DR, Nashville, TN",105000,2016-03-03,OLD HICKORY,TN,36.231254,-86.590906,37138.0
"4705  KALAMATH DR, Nashville, TN",108000,2016-03-03,OLD HICKORY,TN,36.2238506,-86.5898018,37138.0
"4913  KILIMANJARO DR, Nashville, TN",128000,2016-03-03,OLD HICKORY,TN,36.2190003,-86.5854842,37138.0
"2208 B CABIN HILL RD, Nashville, TN",92000,2016-03-14,NASHVILLE,TN,36.199927,-86.6842789,37214.0
"2428  DUNDEE LN, Nashville, TN",189000,2016-03-18,NASHVILLE,TN,36.1997993,-86.679509,37214.0
"2453  CABIN HILL RD, Nashville, TN",127900,2016-03-11,NASHVILLE,TN,36.1962745,-86.6748383,37214.0
"923  HERMITAGE RDG, Nashville, TN",175000,2016-03-31,HERMITAGE,TN,36.2129152,-86.6329925,37076.0
"727  LINDEN GRN, Nashville, TN",119900,2016-03-21,HERMITAGE,TN,36.2107535,-86.6339367,37076.0
"7009  BONNAMERE DR, Nashville, TN",172000,2016-03-29,HERMITAGE,TN,36.2044361,-86.6362252,37076.0
"5024  BONNAMEADE DR, Nashville, TN",150000,2016-03-11,HERMITAGE,TN,36.1981731,-86.6332732,37076.0
"5024  BONNAHILL DR, Nashville, TN",160000,2016-03-31,HERMITAGE,TN,36.1952984,-86.6322912,37076.0
"2019  HICKORY HILL LN, Nashville, TN",229900,2016-03-31,HERMITAGE,TN,36.1929146,-86.6327784,37076.0
"834  TULIP GROVE RD, Nashville, TN",207500,2016-03-09,HERMITAGE,TN,36.1971737,-86.5929986,37076.0
"916  OAK VALE, Nashville, TN",107125,2016-03-16,HERMITAGE,TN,36.2120903,-86.6293737,37076.0
"4739  TRENTON DR, Nashville, TN",140000,2016-03-07,HERMITAGE,TN,36.2132156,-86.5941246,37076.0
"4304  BATON ROUGE DR, Nashville, TN",116900,2016-03-17,HERMITAGE,TN,36.2016221,-86.6063881,37076.0
"620  BELGIUM DR, Nashville, TN",257500,2016-03-16,HERMITAGE,TN,36.2021091,-86.5989886,37076.0
"609  DEBBIE DR, Nashville, TN",132900,2016-03-17,HERMITAGE,TN,36.2088431,-86.5857823,37076.0
"833  STONER MILL LN, Nashville, TN",136000,2016-03-18,HERMITAGE,TN,36.203966,-86.58623,37076.0
"229  DELLROSE DR, Nashville, TN",230000,2016-03-30,NASHVILLE,TN,36.1718783,-86.6908315,37214.0
"214  BELDING DR, Nashville, TN",239500,2016-03-11,NASHVILLE,TN,36.1780957,-86.6491236,37214.0
"6021  CORTEZ CT, Nashville, TN",185000,2016-03-17,HERMITAGE,TN,36.1920485,-86.6199006,37076.0
"1644  RACHELS RETREAT CIR, Nashville, TN",185000,2016-03-25,HERMITAGE,TN,36.1885547,-86.59436,37076.0
"1029  SADDLESTONE DR, Nashville, TN",160400,2016-03-30,HERMITAGE,TN,36.1781386,-86.5961351,37076.0
"1109  MISTLETOE CIR, Nashville, TN",253000,2016-03-28,HERMITAGE,TN,36.1910621,-86.5775104,37076.0
"4217  NEW HOPE MEADOW RD, Nashville, TN",161000,2016-03-11,HERMITAGE,TN,36.1905497,-86.577848,37076.0
"1005  CENTRAL VALLEY CT, Nashville, TN",110000,2016-03-18,HERMITAGE,TN,36.1751343,-86.5857822,37076.0
"221  FAIRWAY DR, Nashville, TN",135000,2016-03-11,NASHVILLE,TN,36.165673,-86.682538,37214.0
"2523  CROSSFIELD DR, Nashville, TN",145000,2016-03-07,NASHVILLE,TN,36.1675762,-86.6767763,37214.0
"247  LISA LN, Nashville, TN",175000,2016-03-22,NASHVILLE,TN,36.1628346,-86.7059794,37210.0
"1907  DAHLIA CIR, Nashville, TN",138500,2016-03-31,NASHVILLE,TN,36.1625312,-86.7116731,37210.0
"257  GRAYLYNN DR, Nashville, TN",289900,2016-03-01,NASHVILLE,TN,36.1616394,-86.677541,37214.0
"0  GRAYLYNN DR, Nashville, TN",289900,2016-03-01,NASHVILLE,TN,36.1625063,-86.6772099,37214.0
"532  BISMARK DR, Nashville, TN",101800,2016-03-01,NASHVILLE,TN,36.15432,-86.699059,37210.0
"2405  MERRY OAKS DR, Nashville, TN",219298,2016-03-31,NASHVILLE,TN,36.1563112,-86.6849353,37214.0
"2103  CRYSTAL DR, Nashville, TN",173000,2016-03-17,NASHVILLE,TN,36.153084,-86.698874,37210.0
"530 A WANDA DR, Nashville, TN",225500,2016-03-31,NASHVILLE,TN,36.1535405,-86.6970083,37210.0
"2132  ELM HILL PIKE, Nashville, TN",174000,2016-03-25,NASHVILLE,TN,36.1505816,-86.6957349,37210.0
"2815  COLONIAL CIR, Nashville, TN",163000,2016-03-04,NASHVILLE,TN,36.1629221,-86.6629723,37214.0
"2828  EMERY DR, Nashville, TN",90000,2016-03-18,NASHVILLE,TN,36.156285,-86.66224,37214.0
"2931  TEAKWOOD DR, Nashville, TN",97000,2016-03-01,NASHVILLE,TN,36.157522,-86.6570356,37214.0
"2815  DUNMORE DR, Nashville, TN",162000,2016-03-10,NASHVILLE,TN,36.1553863,-86.6617356,37214.0
"2819  DUNMORE DR, Nashville, TN",165000,2016-03-31,NASHVILLE,TN,36.1553718,-86.6616044,37214.0
"2920  DUNMORE DR, Nashville, TN",128000,2016-03-31,NASHVILLE,TN,36.1550751,-86.6578178,37214.0
"3109  IRONWOOD DR, Nashville, TN",156000,2016-03-11,NASHVILLE,TN,36.156036,-86.652286,37214.0
"3113  CLOVERWOOD DR, Nashville, TN",145000,2016-03-11,NASHVILLE,TN,36.1568665,-86.6505839,37214.0
"3147  CROSSWOOD DR, Nashville, TN",259900,2016-03-31,NASHVILLE,TN,36.1582211,-86.6489639,37214.0
"644  TRUXTON CT, Nashville, TN",138000,2016-03-28,NASHVILLE,TN,36.1542217,-86.6438359,37214.0
"918 A ALLEN RD, Nashville, TN",185000,2016-03-21,NASHVILLE,TN,36.1499498,-86.6590531,37214.0
"3126  BOULDER PARK DR, Nashville, TN",122500,2016-03-29,NASHVILLE,TN,36.1527607,-86.6474306,37214.0
"932  SHAUNA DR, Nashville, TN",180900,2016-03-16,NASHVILLE,TN,36.1474191,-86.6605239,37214.0
"3109  BLACKWOOD DR, Nashville, TN",147545,2016-03-24,NASHVILLE,TN,36.1490988,-86.6307182,37214.0
"4217  BAYSIDE LN, Nashville, TN",205000,2016-03-31,HERMITAGE,TN,36.1635481,-86.5919109,37076.0
"3103  EARHART RD, Nashville, TN",134000,2016-03-01,HERMITAGE,TN,36.1685886,-86.5710952,37076.0
"5911  PORT ANADARKO TRL, Nashville, TN",175000,2016-03-03,HERMITAGE,TN,36.1687685,-86.5876387,37076.0
"5104  LANA RENEE CT, Nashville, TN",185900,2016-03-04,HERMITAGE,TN,36.1662203,-86.5807639,37076.0
"5185  ROXBOROUGH DR, Nashville, TN",153000,2016-03-14,HERMITAGE,TN,36.1675875,-86.5795451,37076.0
"5114  HUNTERS POINT LN, Nashville, TN",111850,2016-03-31,HERMITAGE,TN,36.1623829,-86.5838027,37076.0
"707  ELISSA DR, Nashville, TN",98000,2016-03-31,NASHVILLE,TN,36.1412228,-86.7065138,37217.0
"1208  AINLAY DR, Nashville, TN",65000,2016-03-11,NASHVILLE,TN,36.1284723,-86.7045588,37217.0
"1205  THOMPSON PL, Nashville, TN",169900,2016-03-28,NASHVILLE,TN,36.1272242,-86.7030986,37217.0
"1005  GOODBAR DR, Nashville, TN",128000,2016-03-24,NASHVILLE,TN,36.126561,-86.70066,37217.0
"1001  BRILEY PKWY, Nashville, TN",100000,2016-03-16,NASHVILLE,TN,36.127883,-86.695848,37217.0
"0  ELM HILL PIKE, Nashville, TN",86000,2016-03-10,NASHVILLE,TN,36.1420166,-86.6359079,37214.0
"1040  FITZPATRICK RD, Nashville, TN",208000,2016-03-24,NASHVILLE,TN,36.1458999,-86.6346371,37214.0
"837  SANDBURG PL, Nashville, TN",130000,2016-03-28,NASHVILLE,TN,36.138,-86.632674,37214.0
"3248  LAKEFORD DR, Nashville, TN",187500,2016-03-31,NASHVILLE,TN,36.1362292,-86.6392317,37214.0
"3401  HARBORWOOD CIR, Nashville, TN",235500,2016-03-04,NASHVILLE,TN,36.1328905,-86.6350881,37214.0
"3263  LAKEFORD DR, Nashville, TN",187500,2016-03-31,NASHVILLE,TN,36.13577,-86.639575,37214.0
"1204  REELFOOT CIR, Nashville, TN",179900,2016-03-31,NASHVILLE,TN,36.13673,-86.6301771,37214.0
"3261  LAKEFORD DR, Nashville, TN",187500,2016-03-31,NASHVILLE,TN,36.135959,-86.639484,37214.0
"3263  PRIEST WOODS DR, Nashville, TN",127000,2016-03-18,NASHVILLE,TN,36.1277076,-86.6347192,37214.0
"212  WOODMAKER CT, Nashville, TN",136900,2016-03-02,NASHVILLE,TN,36.1291645,-86.6396709,37214.0
"317  BOWWOOD DR, Nashville, TN",255000,2016-03-07,NASHVILLE,TN,36.1235067,-86.7105925,37217.0
"919  CURREY RD, Nashville, TN",130000,2016-03-31,NASHVILLE,TN,36.1080099,-86.708801,37217.0
"2350  GRANNY WRIGHT LN, Nashville, TN",470000,2016-03-03,HERMITAGE,TN,36.1234175,-86.5469136,37076.0
"1707  D VILLE DR, Nashville, TN",145000,2016-03-08,NASHVILLE,TN,36.1005196,-86.6680173,37217.0
"237  CLEARLAKE DR W, Nashville, TN",186000,2016-03-17,NASHVILLE,TN,36.097928,-86.6113912,37217.0
"3815  LAKE AIRE DR, Nashville, TN",174000,2016-03-23,NASHVILLE,TN,36.098643,-86.604266,37217.0
"108  COASTAL CT E, Nashville, TN",179900,2016-03-22,NASHVILLE,TN,36.0986602,-86.6070802,37217.0
"3649  WOOD BRIDGE DR, Nashville, TN",193000,2016-03-28,NASHVILLE,TN,36.0942637,-86.6076289,37217.0
"2412  BAYVIEW DR, Nashville, TN",170400,2016-03-18,NASHVILLE,TN,36.093982,-86.6265819,37217.0
"349  CLEARLAKE DR W, Nashville, TN",182000,2016-03-04,NASHVILLE,TN,36.0908007,-86.6145957,37217.0
"549  CASTLEGATE DR, Nashville, TN",170000,2016-03-21,NASHVILLE,TN,36.0888078,-86.6150715,37217.0
"120  LAKE TERRACE CIR, Nashville, TN",161500,2016-03-22,NASHVILLE,TN,36.0846052,-86.6146626,37217.0
"126  LUNA DR, Nashville, TN",125000,2016-03-17,NASHVILLE,TN,36.076709,-86.684451,37211.0
"1703  ANTIOCH PIKE, Nashville, TN",139900,2016-03-17,ANTIOCH,TN,36.0721137,-86.6836178,37013.0
"821  OAKWOOD TERRACE DR, Nashville, TN",132500,2016-03-14,ANTIOCH,TN,36.0728124,-86.6741592,37013.0
"4601  XAVIER DR, Nashville, TN",135000,2016-03-05,ANTIOCH,TN,36.072741,-86.671294,37013.0
"4616  XAVIER DR, Nashville, TN",119000,2016-03-15,ANTIOCH,TN,36.0723738,-86.6712381,37013.0
"2536  OAK FOREST DR, Nashville, TN",174000,2016-03-10,ANTIOCH,TN,36.0785238,-86.6545718,37013.0
"2447  BROADVIEW DR, Nashville, TN",150000,2016-03-14,NASHVILLE,TN,36.08061,-86.644088,37217.0
"0  EDGE O LAKE DR, Nashville, TN",174000,2016-03-04,NASHVILLE,TN,36.0791474,-86.6449755,37217.0
"2504  DEERPATH DR, Nashville, TN",150000,2016-03-31,NASHVILLE,TN,36.0816663,-86.6386451,37217.0
"252  SAILBOAT DR, Nashville, TN",165000,2016-03-21,NASHVILLE,TN,36.0812469,-86.6318351,37217.0
"2715  EDGE O LAKE DR, Nashville, TN",174000,2016-03-04,NASHVILLE,TN,36.0790604,-86.6323629,37217.0
"719  BOWFIELD CT, Nashville, TN",150000,2016-03-21,ANTIOCH,TN,36.0669053,-86.6670323,37013.0
"516  BARCLAY SQUARE CT, Nashville, TN",154000,2016-03-29,ANTIOCH,TN,36.0714899,-86.6664074,37013.0
"5408  ASHBY DR, Nashville, TN",249500,2016-03-15,ANTIOCH,TN,36.0618353,-86.6353928,37013.0
"514  RURAL HILL RD, Nashville, TN",168950,2016-03-31,NASHVILLE,TN,36.081549,-86.623394,37217.0
"2826  MOSSDALE DR, Nashville, TN",125500,2016-03-16,NASHVILLE,TN,36.078688,-86.623196,37217.0
"3004  MOSS SPRING DR, Nashville, TN",162000,2016-03-04,ANTIOCH,TN,36.0822863,-86.6172277,37013.0
"1232  CHARLTON DR, Nashville, TN",181000,2016-03-03,ANTIOCH,TN,36.0786775,-86.6151028,37013.0
"3817  HILLSHIRE DR, Nashville, TN",202000,2016-03-31,ANTIOCH,TN,36.081753,-86.598604,37013.0
"3560  SHAKERTOWN RD, Nashville, TN",174900,2016-03-31,ANTIOCH,TN,36.0781656,-86.5967335,37013.0
"2968  CHERRY HILLS DR, Nashville, TN",101000,2016-03-04,ANTIOCH,TN,36.0765579,-86.6184307,37013.0
"3141  STONEYBROOK CIR, Nashville, TN",131900,2016-03-21,ANTIOCH,TN,36.0723512,-86.6079426,37013.0
"3205  NEW TOWNE RD, Nashville, TN",175900,2016-03-25,ANTIOCH,TN,36.073916,-86.6087159,37013.0
"3213  OAKVIEW CT, Nashville, TN",82000,2016-03-25,ANTIOCH,TN,36.0752323,-86.6077369,37013.0
"608  DAISY CT, Nashville, TN",127500,2016-03-28,ANTIOCH,TN,36.0764071,-86.6031902,37013.0
"3517  DAISY TRL, Nashville, TN",136500,2016-03-17,ANTIOCH,TN,36.0767226,-86.5961619,37013.0
"2952  OWENDALE DR, Nashville, TN",125000,2016-03-21,ANTIOCH,TN,36.0711446,-86.6239373,37013.0
"2977  OWENDALE DR, Nashville, TN",130000,2016-03-30,ANTIOCH,TN,36.0697847,-86.624443,37013.0
"3036  TOWNE VALLEY RD, Nashville, TN",126000,2016-03-22,ANTIOCH,TN,36.0701794,-86.6093247,37013.0
"3128  ROUNDWOOD FOREST LN, Nashville, TN",160000,2016-03-24,ANTIOCH,TN,36.0679477,-86.6187263,37013.0
"3329  TOWNE RIDGE DR, Nashville, TN",152000,2016-03-04,ANTIOCH,TN,36.0715677,-86.6040814,37013.0
"3541  ROUNDWOOD FOREST DR, Nashville, TN",156000,2016-03-14,ANTIOCH,TN,36.065907,-86.618364,37013.0
"5548  MURPHYWOOD XING, Nashville, TN",179900,2016-03-28,ANTIOCH,TN,36.0377539,-86.6243351,37013.0
"1933  TREEVIEW DR, Nashville, TN",157000,2016-03-18,ANTIOCH,TN,36.0370529,-86.5767566,37013.0
"1803 A 6TH AVE N, Nashville, TN",248500,2016-03-17,NASHVILLE,TN,36.1670928,-86.7851873,37219.0
"1712  NASSAU ST, Nashville, TN",185000,2016-03-11,NASHVILLE,TN,36.1804079,-86.7976905,37208.0
"1708  NASSAU ST, Nashville, TN",325000,2016-03-30,NASHVILLE,TN,36.1803436,-86.7976487,37208.0
"1009  MONROE ST, Nashville, TN",170000,2016-03-16,NASHVILLE,TN,36.1741823,-86.7965133,37208.0
"919  WARREN ST, Nashville, TN",489900,2016-03-02,NASHVILLE,TN,36.169552,-86.794329,37208.0
"71  MAURY ST, Nashville, TN",65600,2016-04-01,NASHVILLE,TN,36.1516273,-86.7592863,37210.0
"63  MAURY ST, Nashville, TN",105000,2016-04-08,NASHVILLE,TN,36.1515386,-86.7592995,37210.0
"1071  2ND AVE S, Nashville, TN",120000,2016-04-13,NASHVILLE,TN,36.1478341,-86.7661973,37210.0
"1809  ALLISON PL, Nashville, TN",275000,2016-04-22,NASHVILLE,TN,36.1342337,-86.7692469,37203.0
"1818  ALLISON PL, Nashville, TN",349900,2016-04-28,NASHVILLE,TN,36.134479,-86.7690158,37203.0
"1700  NEAL TER, Nashville, TN",267000,2016-04-21,NASHVILLE,TN,36.135877,-86.767697,37203.0
"2158  BYRUM AVE, Nashville, TN",186600,2016-04-14,NASHVILLE,TN,36.1341009,-86.7634466,37203.0
"2160  WHITNEY AVE, Nashville, TN",115000,2016-04-22,NASHVILLE,TN,36.1261262,-86.7514254,37210.0
"2160  WHITNEY AVE, Nashville, TN",125000,2016-04-22,NASHVILLE,TN,36.1261262,-86.7514254,37210.0
"2114  SADLER AVE, Nashville, TN",210200,2016-04-13,NASHVILLE,TN,36.1287498,-86.7467266,37210.0
"2735  ROSEDALE PL, Nashville, TN",250000,2016-04-19,NASHVILLE,TN,36.1241764,-86.7631856,37211.0
"523  CAMDEN DR, Nashville, TN",90000,2016-04-22,NASHVILLE,TN,36.1252309,-86.7586486,37211.0
"511  ROSEDALE AVE, Nashville, TN",225000,2016-04-19,NASHVILLE,TN,36.124382,-86.757632,37211.0
"2226  FOSTER AVE, Nashville, TN",162500,2016-04-22,NASHVILLE,TN,36.123372,-86.7425569,37210.0
"211  GARWOOD DR, Nashville, TN",148125,2016-04-12,NASHVILLE,TN,36.123871,-86.7336572,37210.0
"102  ROSE ST, Nashville, TN",82072,2016-04-25,NASHVILLE,TN,36.1230993,-86.7405848,37210.0
"2209  SANDRA DR, Nashville, TN",216500,2016-04-11,NASHVILLE,TN,36.121093,-86.735073,37210.0
"118  PEACHTREE ST, Nashville, TN",110000,2016-04-07,NASHVILLE,TN,36.120156,-86.7411344,37210.0
"2624  FOSTER AVE, Nashville, TN",165000,2016-04-12,NASHVILLE,TN,36.1156128,-86.7434707,37210.0
"2805  ST EDWARDS DR, Nashville, TN",174000,2016-04-29,NASHVILLE,TN,36.1135047,-86.7391567,37211.0
"508  MORTON AVE, Nashville, TN",344000,2016-04-29,NASHVILLE,TN,36.1065051,-86.7453766,37211.0
"2905  MASHBURN RD, Nashville, TN",100000,2016-04-12,NASHVILLE,TN,36.108708,-86.731443,37210.0
"307  MORTON AVE, Nashville, TN",254000,2016-04-27,NASHVILLE,TN,36.1061622,-86.740619,37211.0
"260  SUNRISE AVE, Nashville, TN",274900,2016-04-22,NASHVILLE,TN,36.1038155,-86.7378762,37211.0
"207  MORTON AVE, Nashville, TN",273000,2016-04-01,NASHVILLE,TN,36.1049121,-86.7340753,37211.0
"3124  SOUTHLAKE DR, Nashville, TN",175000,2016-04-28,NASHVILLE,TN,36.1064915,-86.728686,37211.0
"4717  TIMBERHILL CT, Nashville, TN",205000,2016-04-18,NASHVILLE,TN,36.0826925,-86.7566806,37211.0
"513  DRAKE AVE, Nashville, TN",349000,2016-04-29,NASHVILLE,TN,36.1019911,-86.7476116,37211.0
"528  HIGH ST, Nashville, TN",123000,2016-04-21,NASHVILLE,TN,36.100971,-86.746795,37211.0
"531  ELGIN ST, Nashville, TN",195000,2016-04-05,NASHVILLE,TN,36.1000791,-86.7449571,37211.0
"218  RAYMOND ST, Nashville, TN",242500,2016-04-26,NASHVILLE,TN,36.0985796,-86.7402015,37211.0
"260  SUNRISE AVE, Nashville, TN",274900,2016-04-22,NASHVILLE,TN,36.1038155,-86.7378762,37211.0
"256  THUSS AVE, Nashville, TN",177000,2016-04-29,NASHVILLE,TN,36.1024423,-86.7361203,37211.0
"191  CHILTON ST, Nashville, TN",121250,2016-04-29,NASHVILLE,TN,36.1005549,-86.7371199,37211.0
"3611  SABRE DR, Nashville, TN",155000,2016-04-25,NASHVILLE,TN,36.0974984,-86.7330052,37211.0
"3619  SABRE DR, Nashville, TN",116000,2016-04-11,NASHVILLE,TN,36.096666,-86.7331341,37211.0
"3363  MIMOSA DR, Nashville, TN",240450,2016-04-01,NASHVILLE,TN,36.095866,-86.7227525,37211.0
"3717  GRUBBS RD, Nashville, TN",200000,2016-04-18,NASHVILLE,TN,36.0935674,-86.7257912,37211.0
"236  NUNLEY DR, Nashville, TN",170000,2016-04-04,NASHVILLE,TN,36.0932729,-86.7207205,37211.0
"549  CATHY JO CIR, Nashville, TN",290000,2016-04-22,NASHVILLE,TN,36.0947593,-86.7183263,37211.0
"432  CATHY JO CIR, Nashville, TN",120000,2016-04-22,NASHVILLE,TN,36.0956528,-86.7198679,37211.0
"3726  GRUBBS RD, Nashville, TN",190000,2016-04-18,NASHVILLE,TN,36.0933383,-86.7257782,37211.0
"300  CATHY JO DR, Nashville, TN",137500,2016-04-01,NASHVILLE,TN,36.090416,-86.72279,37211.0
"435  BENITA DR, Nashville, TN",110000,2016-04-05,NASHVILLE,TN,36.0917629,-86.7174943,37211.0
"420  BENITA DR, Nashville, TN",169000,2016-04-29,NASHVILLE,TN,36.0904736,-86.716985,37211.0
"244  ELYSIAN FIELDS RD, Nashville, TN",169900,2016-04-20,NASHVILLE,TN,36.0920486,-86.7195046,37211.0
"522  INWOOD DR, Nashville, TN",255000,2016-04-29,NASHVILLE,TN,36.083473,-86.7437477,37211.0
"504  INWOOD DR, Nashville, TN",195000,2016-04-13,NASHVILLE,TN,36.0833341,-86.7405276,37211.0
"301  TAMPA DR, Nashville, TN",107000,2016-04-07,NASHVILLE,TN,36.0853868,-86.7128858,37211.0
"297  PENFIELD DR, Nashville, TN",127000,2016-04-20,NASHVILLE,TN,36.0863674,-86.71162,37211.0
"277  LARGO DR, Nashville, TN",25000,2016-04-15,NASHVILLE,TN,36.082618,-86.7082103,37211.0
"5014  MANUEL DR, Nashville, TN",370000,2016-04-01,NASHVILLE,TN,36.0699852,-86.7520526,37211.0
"608  ROCHELLE DR, Nashville, TN",359000,2016-04-20,NASHVILLE,TN,36.0621996,-86.7629587,37220.0
"307  LYNN DR, Nashville, TN",220000,2016-04-11,NASHVILLE,TN,36.0809202,-86.7408319,37211.0
"279  RICHBRIAR RD, Nashville, TN",169900,2016-04-11,NASHVILLE,TN,36.0802059,-86.7117231,37211.0
"4811  OVERCREST DR, Nashville, TN",350000,2016-04-21,NASHVILLE,TN,36.0756331,-86.7345855,37211.0
"302  ALICE AVE, Nashville, TN",50000,2016-04-01,NASHVILLE,TN,36.0724216,-86.7206744,37211.0
"0  ALICE AVE, Nashville, TN",50000,2016-04-01,NASHVILLE,TN,36.0725796,-86.7223081,37211.0
"4800  WALES CT, Nashville, TN",199000,2016-04-27,NASHVILLE,TN,36.074232,-86.714626,37211.0
"313  LEOPOLE RD, Nashville, TN",237000,2016-04-13,NASHVILLE,TN,36.0761746,-86.7102741,37211.0
"4936  SALEM DR, Nashville, TN",370000,2016-04-15,NASHVILLE,TN,36.0726942,-86.7476756,37211.0
"620  WATSONWOOD DR, Nashville, TN",254900,2016-04-29,NASHVILLE,TN,36.0655785,-86.735487,37211.0
"612  DURRETT DR, Nashville, TN",195000,2016-04-27,NASHVILLE,TN,36.0665638,-86.7330909,37211.0
"525  LEEANNE DR, Nashville, TN",205000,2016-04-22,NASHVILLE,TN,36.067719,-86.729618,37211.0
"425  NORTHCREST DR, Nashville, TN",237500,2016-04-14,NASHVILLE,TN,36.0663455,-86.7205798,37211.0
"525  WESTCREST DR, Nashville, TN",275000,2016-04-12,NASHVILLE,TN,36.064288,-86.735313,37211.0
"534  WHISPERING HILLS DR, Nashville, TN",305000,2016-04-28,NASHVILLE,TN,36.064029,-86.724043,37211.0
"4903  PEARSON PL, Nashville, TN",135000,2016-04-12,NASHVILLE,TN,36.0635407,-86.7127724,37211.0
"3673  TAMPA DR, Nashville, TN",179600,2016-04-29,NASHVILLE,TN,36.081948,-86.710017,37211.0
"309  LEO CT, Nashville, TN",85000,2016-04-08,NASHVILLE,TN,36.0729112,-86.7037157,37211.0
"3808  CHAMBERS DR, Nashville, TN",176000,2016-04-01,NASHVILLE,TN,36.0703281,-86.7072789,37211.0
"3937 E RIDGE DR, Nashville, TN",168000,2016-04-28,NASHVILLE,TN,36.0668431,-86.6988253,37211.0
"3934 E RIDGE DR, Nashville, TN",197900,2016-04-25,NASHVILLE,TN,36.0670456,-86.6986241,37211.0
"4704  PACKARD DR, Nashville, TN",120000,2016-04-07,NASHVILLE,TN,36.0640245,-86.6941263,37211.0
"4716  ARAPAHO BND, Nashville, TN",83000,2016-04-28,ANTIOCH,TN,36.0630868,-86.6850627,37013.0
"5231  ANCHORAGE DR, Nashville, TN",399917,2016-04-21,NASHVILLE,TN,36.058858,-86.7641721,37220.0
"5325  OVERTON RD, Nashville, TN",397500,2016-04-28,NASHVILLE,TN,36.0570158,-86.7630063,37220.0
"5326  OVERTON RD, Nashville, TN",357000,2016-04-13,NASHVILLE,TN,36.0568543,-86.7628202,37220.0
"5228  TROUSDALE DR, Nashville, TN",365000,2016-04-14,NASHVILLE,TN,36.0595127,-86.7592039,37220.0
"5812  HEARTHSTONE LN, Nashville, TN",375000,2016-04-26,BRENTWOOD,TN,36.0405075,-86.7623841,37027.0
"5809  FIRESIDE DR, Nashville, TN",441000,2016-04-29,BRENTWOOD,TN,36.0412358,-86.7607423,37027.0
"5720  SPRING HOUSE WAY, Nashville, TN",450000,2016-04-21,BRENTWOOD,TN,36.043187,-86.759254,37027.0
"5574  HILL RD, Nashville, TN",727500,2016-04-14,BRENTWOOD,TN,36.0425236,-86.7505608,37027.0
"5566  HILL RD, Nashville, TN",727500,2016-04-14,BRENTWOOD,TN,36.042701,-86.751084,37027.0
"5570  HILL RD, Nashville, TN",727500,2016-04-14,BRENTWOOD,TN,36.0426032,-86.7508254,37027.0
"5204  META CIR, Nashville, TN",224900,2016-04-29,NASHVILLE,TN,36.0569441,-86.7339375,37211.0
"5109  LEATH DR, Nashville, TN",297000,2016-04-26,NASHVILLE,TN,36.0544016,-86.7236466,37211.0
"5206  RAYWOOD LN, Nashville, TN",212000,2016-04-29,NASHVILLE,TN,36.0553694,-86.7112248,37211.0
"556  TUSCULUM RD, Nashville, TN",140000,2016-04-25,NASHVILLE,TN,36.052776,-86.6787722,37013.0
"194  TUSCULUM RD, Nashville, TN",140000,2016-04-15,ANTIOCH,TN,36.0552849,-86.6961692,37013.0
"4875  CIMARRON WAY, Nashville, TN",168000,2016-04-18,ANTIOCH,TN,36.0602681,-86.6869341,37013.0
"4918  CIMARRON WAY, Nashville, TN",160000,2016-04-13,ANTIOCH,TN,36.0595417,-86.6882123,37013.0
"324  BART DR, Nashville, TN",90000,2016-04-15,ANTIOCH,TN,36.0566796,-86.6819535,37013.0
"105  PANAMINT DR, Nashville, TN",136000,2016-04-13,ANTIOCH,TN,36.0594024,-86.687554,37013.0
"4920  ALGONQUIN TRL, Nashville, TN",105000,2016-04-18,ANTIOCH,TN,36.0596871,-86.6850827,37013.0
"5319  EULALA DR, Nashville, TN",211000,2016-04-15,NASHVILLE,TN,36.0536561,-86.703366,37211.0
"5220  TUSCULUM CT, Nashville, TN",147000,2016-04-28,NASHVILLE,TN,36.0511451,-86.6978418,37211.0
"548  JANICE DR, Nashville, TN",50000,2016-04-19,ANTIOCH,TN,36.0478927,-86.6922926,37013.0
